Brand Name	Product Name	Category	Average Rating	Number of Reviews
SEPHORA COLLECTION	SEPHORA COLLECTION Rough Patch Pumice Stone Pedi Tool	Nails-Makeup	3.75	4
Deborah Lippmann	Deborah Lippmann Hologram Girl Gel Lab Pro Nail Polish Set	Nails-Makeup	0	0
Static Nails	Static Nails All In One Pop-On Manicure Kit: Krewella	Nails-Makeup	5	2
Deborah Lippmann	Deborah Lippmann Life’s A Beach - Nail Polish Set	Nails-Makeup	4.2	5
Static Nails	Static Nails All In One Pop-On Manicure Kit: Fireman	Nails-Makeup	3.5625	32
NAILS INC.	NAILS INC. NAILPURE- Base Coat	Nails-Makeup	5	5
NAILS INC.	NAILS INC. Coconut Brights Gel Effect Nail Polish	Nails-Makeup	5	5
Deborah Lippmann	Deborah Lippmann The Wait Is Over - Nail Polish Quick-Drying Drops	Nails-Makeup	4	3
Clarisonic	Clarisonic Pedi Replacement Brush Head	Nails-Makeup	4	1
Deborah Lippmann	Deborah Lippmann Tools of The Trade - Manicure Nail Kit	Nails-Makeup	4.1429	14
NAILS INC.	NAILS INC. Stay Bright Neon Nail Polish	Nails-Makeup	1	1
NAILS INC.	NAILS INC. Gel Effect Mini Nail Polish Set	Nails-Makeup	3.8	5
Perfect Formula	Perfect Formula My Favorite Topcoat	Nails-Makeup	0	0
Ciaté London	Ciaté London Sequined Manicure Kit™	Nails-Makeup	3.2535	72
Ciaté London	Ciaté London Choc Pot	Nails-Makeup	4.1	20
Dior	Dior Huile Abricot Daily Nutritive Serum	Nails-Makeup	4.3846	13
NAILS INC.	NAILS INC. Stay Bright Neon Nail Polish Set	Nails-Makeup	2	2
Yves Saint Laurent	Yves Saint Laurent LA LAQUE COUTURE Nail Lacquer	Nails-Makeup	4.6727	110
Deborah Lippmann	"Deborah Lippmann Sunrise, Sunset Nail Polish Set"	Nails-Makeup	2.3333	3
Deborah Lippmann	Deborah Lippmann The Stripper To Go - Nail Polish Remover Mitts	Nails-Makeup	4.125	8
NAILS INC.	NAILS INC. Paint Can Spray On Nail Polish	Nails-Makeup	1.9087	241
BURBERRY	BURBERRY Nail Polish	Nails-Makeup	3.8846	26
Clarisonic	Clarisonic Pedi-Buff Foot Smoothing Exfoliant	Nails-Makeup	0	0
Deborah Lippmann	Deborah Lippmann Empire Gift Set	Nails-Makeup	5	1
Ciaté London	Ciaté London Marula Cuticle Oil	Nails-Makeup	4.5833	24
Guerlain	Guerlain La Petite Robe Noir Nail Lacquer	Nails-Makeup	5	1
Clarisonic	Clarisonic Wet/Dry Buffing Brush Head Twin Pack	Nails-Makeup	0	0
NAILS INC.	NAILS INC. Neon Activator Base Coat	Nails-Makeup	3	2
Deborah Lippmann	Deborah Lippmann Sweets For My Sweet - Pastel Nail Polish Set	Nails-Makeup	2.9091	22
Guerlain	Guerlain Long-Lasting Color Laquer Nail Polish	Nails-Makeup	4.4722	36
NAILS INC.	NAILS INC. Neon Nail Polish	Nails-Makeup	2.7442	86
Bliss	Bliss Foot Patrol	Nails-Makeup	3.5	2
Clarisonic	Clarisonic Clarisonic	Nails-Makeup	5	3
NAILS INC.	NAILS INC. Base Coat with Kensington Caviar	Nails-Makeup	4.3358	137
Formula X	Formula X The Cut – Summer 2015 – Nail Polish	Nails-Makeup	4	8
NAILS INC.	NAILS INC. alice + olivia by Stacey Bendet Nail Collection	Nails-Makeup	3.9167	12
Ciaté London	Ciaté London Knight in Shining Armor	Nails-Makeup	3.5357	28
Clarisonic	Clarisonic Pedi-Boost Sonic Foot Renewing Peel	Nails-Makeup	2.5	2
Clarisonic	Clarisonic Pedi Replenishment Set	Nails-Makeup	0	0
Clarisonic	Clarisonic Pedi-Balm Foot Softening Balm	Nails-Makeup	0	0
St. Tropez Tanning Essentials	St. Tropez Tanning Essentials Self Tan Classic Bronzing Mousse	Self-Tanning-Products	3.9941	169
Josie Maran	Josie Maran Argan Liquid Gold Self-Tanning Oil	Self-Tanning-Products	4.2538	328
tarte	tarte Brazilliance™ PLUS+ Self-Tanner + Mitt	Self-Tanning-Products	4.2459	183
Vita Liberata	Vita Liberata pHenomenal 2-3 Week Tan Mousse & Tanning Mitt Duo	Self-Tanning-Products	3.8038	158
Josie Maran	Josie Maran Juicy Mango Argan Liquid Gold Self-Tanning Body Oil	Self-Tanning-Products	5	2
SEPHORA COLLECTION	SEPHORA COLLECTION Tinted Self-Tanning Body Mist	Self-Tanning-Products	4.3587	814
Vita Liberata	Vita Liberata Body Blur Instant HD Skin Finish	Self-Tanning-Products	4.1642	67
tarte	tarte Glow with the Faux Foaming Self-Tanner with Mitt	Self-Tanning-Products	4.25	41
St. Tropez Tanning Essentials	St. Tropez Tanning Essentials Tan Applicator Mitt	Self-Tanning-Products	4.2366	525
Dr. Dennis Gross Skincare	Dr. Dennis Gross Skincare Alpha Beta® Gradual Glow Pad Self-Tanner for Face	Self-Tanning-Products	3.3333	3
Vita Liberata	Vita Liberata pHenomenal 2-3 Week Tan Mousse	Self-Tanning-Products	3.9725	618
Dr. Dennis Gross Skincare	Dr. Dennis Gross Skincare Alpha Beta® Glow Pad™ For Body With Active Vitamin D	Self-Tanning-Products	3.9692	65
Josie Maran	Josie Maran Argan Liquid Gold Self-Tanning Face Oil	Self-Tanning-Products	3.775	80
Clarins	Clarins Radiance-Plus Golden Glow Booster	Self-Tanning-Products	4.0982	224
Clarins	Clarins Self Tanning Instant Gel	Self-Tanning-Products	4.0739	812
Guerlain	Guerlain Terracota Huile Sous Le Vent Dry Oil	Self-Tanning-Products	0	0
Say Hello To Sexy Legs	Say Hello To Sexy Legs Tinted Glow Gel	Self-Tanning-Products	3.75	12
tarte	tarte Better Bod Bronze & Contour + Mitt	Self-Tanning-Products	4.3793	29
Vita Liberata	Vita Liberata Fabulous Self Tanning Gradual Lotion with Marula Oil	Self-Tanning-Products	3.9608	51
CLINIQUE	CLINIQUE Sun-Kissed Face Gelee Complextion Multitasker	Self-Tanning-Products	4.8182	11
Vita Liberata	Vita Liberata Ten Minute Tan	Self-Tanning-Products	3.4783	23
Clarins	Clarins Self Tanning Milky-Lotion	Self-Tanning-Products	4.2727	11
Vita Liberata	Vita Liberata pHenomenal 2-3 Week Tan Lotion	Self-Tanning-Products	3.5812	160
Clarins	Clarins Liquid Bronze Self Tanning	Self-Tanning-Products	4.3188	207
tarte	tarte Brazilliance™ Skin Rejuvenating Maracuja Self Tanning Face Towelettes	Self-Tanning-Products	3.7711	166
St. Tropez Tanning Essentials	St. Tropez Tanning Essentials One Night Only Wash Off Face and Body Lotion	Self-Tanning-Products	4.3273	55
Vita Liberata	Vita Liberata Fabulous Tinted Self Tanning Lotion	Self-Tanning-Products	4.2535	71
Vita Liberata	Vita Liberata Trystal™ Self Tanning Bronzing And Kabuki Brush Duo	Self-Tanning-Products	3.4516	31
Vita Liberata	Vita Liberata Tanning Travel Essentials	Self-Tanning-Products	3	26
Vita Liberata	Vita Liberata Tanning Mitt	Self-Tanning-Products	3.566	106
Vita Liberata	Vita Liberata Self Tanning Anti Age Serum	Self-Tanning-Products	3.3636	33
tarte	tarte Brazilliance™ Skin Rejuvenating Maracuja Face And Body Self Tanner	Self-Tanning-Products	4.2834	561
St. Tropez Tanning Essentials	St. Tropez Tanning Essentials Self Tan Luxe Facial Oil	Self-Tanning-Products	3.8077	78
Vita Liberata	Vita Liberata Tan & Perfect 3-Piece Set	Self-Tanning-Products	5	0
St. Tropez Tanning Essentials	St. Tropez Tanning Essentials Self Tan Luxe Dry Oil	Self-Tanning-Products	3.4959	121
First Aid Beauty	First Aid Beauty Slow Glow Gradual Self-Tanning Moisturizer	Self-Tanning-Products	3.3521	71
tarte	tarte Self-Tanner Application Mitt	Self-Tanning-Products	4.7826	23
St. Tropez Tanning Essentials	St. Tropez Tanning Essentials Self Tan Classic Bronzing Face Lotion	Self-Tanning-Products	1.9524	21
Vita Liberata	Vita Liberata Fabulous Tinted Self Tanning Mousse	Self-Tanning-Products	4.0822	74
Vita Liberata	Vita Liberata Fabulous Tinted Self Tanning Mousse	Self-Tanning-Products	3.75	8
Say Hello To Sexy Legs	Say Hello To Sexy Legs Perfect Legs Duo - The Weekender Set	Self-Tanning-Products	1.4	5
Vita Liberata	Vita Liberata Self Tanning Night Moisture Mask	Self-Tanning-Products	3.5556	63
bareMinerals	bareMinerals Faux Tan Body Sunless Body Tanner	Self-Tanning-Products	4.0063	159
St. Tropez Tanning Essentials	St. Tropez Tanning Essentials Gradual Tan Plus Anti-Ageing Multi-Action Face	Self-Tanning-Products	3.525	80
Vita Liberata	Vita Liberata Bronze Basics	Self-Tanning-Products	0	0
Caudalie	Caudalie Divine Legs	Self-Tanning-Products	3.3846	39
James Read	James Read Instant Bronzing Mist	Self-Tanning-Products	3.4348	23
Dr. Dennis Gross Skincare	Dr. Dennis Gross Skincare Alpha Beta Glow Pad for Face	Self-Tanning-Products	4.0579	3
TOM FORD	TOM FORD Bronzing Gel	Self-Tanning-Products	5	1
Say Hello To Sexy Legs	Say Hello To Sexy Legs Body Contour Stick	Self-Tanning-Products	5	0
James Read	James Read Tan Perfecting Enzyme Peel Mask	Self-Tanning-Products	4.6667	3
James Read	James Read Sleep Mask Tan - Body	Self-Tanning-Products	3.8	20
Biotherm	Biotherm Aqua-Gelee Autobronzante Face Self-Tanning Serum	Self-Tanning-Products	5	1
James Read	James Read Tan Accelerator	Self-Tanning-Products	4.4	5
Vita Liberata	Vita Liberata Rapid Tan Mousse	Self-Tanning-Products	3.0764	144
Biotherm	Biotherm Autobronzant Tonique Self-Tanning Bi-Phase	Self-Tanning-Products	3.6667	3
James Read	James Read Express Glow Mask - Face	Self-Tanning-Products	3.8333	24
Vita Liberata	Vita Liberata Marula Dry Oil Self Tan	Self-Tanning-Products	3	3
James Read	James Read Gradual Day Tan - Face	Self-Tanning-Products	4	5
James Read	James Read Sleep Mask Tan - Face	Self-Tanning-Products	3.425	40
First Aid Beauty	First Aid Beauty Buff & Glow Duo	Self-Tanning-Products	2.5	8
Bliss	Bliss A Tan For All Seasons	Self-Tanning-Products	0	0
beautyblender	beautyblender body.blender by beautyblender®	Self-Tanning-Products	3.5833	24
James Read	James Read Express Bronzing Mousse	Self-Tanning-Products	3.5833	12
Guerlain	Guerlain Terracotta Jolies Jambes Flawless Legs Smoothing & Perfecting Lotion	Self-Tanning-Products	0	0
James Read	James Read Tanning Mitt	Self-Tanning-Products	3.1111	18
Vita Liberata	Vita Liberata Deep Face Untinted Self Tan Lotion	Self-Tanning-Products	3.9474	19
Dr. Dennis Gross Skincare	Dr. Dennis Gross Skincare Alpha Beta Glow Pad for Body	Self-Tanning-Products	3.8696	4
James Read	James Read Liquid Bronzer	Self-Tanning-Products	3.8333	6
Vita Liberata	Vita Liberata Trystal™ Self Tanning Bronzing Minerals	Self-Tanning-Products	3.7895	19
James Read	James Read Gradual Day Tan - Body	Self-Tanning-Products	3.6667	6
James Read	James Read Express Glow Mask - Body	Self-Tanning-Products	3.375	8
Kate Somerville	Kate Somerville Somerville 360°™ Tanning Towelettes	Self-Tanning-Products	2.3333	3
DECIEM	DECIEM Hylamide Booster Glow	Self-Tanning-Products	2	3
Kate Somerville	Kate Somerville Somerville 360° Face Self Tanning Pads	Self-Tanning-Products	1	1
Guerlain	Guerlain Terracotta Sunless Mist	Self-Tanning-Products	0	0
Christophe Robin	Christophe Robin Cleansing Volumizing Paste with Pure Rassoul Clay and Rose Extracts	Shampoo-Conditioner	4.6364	11
Briogeo	Briogeo Scalp Revival Charcoal + Coconut Oil Micro-exfoliating Shampoo	Shampoo-Conditioner	4.3415	83
ALTERNA Haircare	ALTERNA Haircare CAVIAR Anti-Aging® Replenishing Moisture Conditioner	Shampoo-Conditioner	4.4239	394
ALTERNA Haircare	ALTERNA Haircare CAVIAR Anti-Aging® Replenishing Moisture Shampoo	Shampoo-Conditioner	4.2948	553
Christophe Robin	Christophe Robin Cleansing Purifying Scrub with Sea Salt	Shampoo-Conditioner	4.4023	274
ALTERNA Haircare	ALTERNA Haircare CAVIAR CC Cream for Hair 10-in-1 Complete Correction	Shampoo-Conditioner	4.2894	1041
Living Proof	Living Proof Perfect Hair Day Shampoo	Shampoo-Conditioner	3.8041	537
Bumble and bumble	Bumble and bumble Hairdresser’s Invisible Oil Conditioner	Shampoo-Conditioner	4.17	200
Bumble and bumble	Bumble and bumble Thickening Shampoo	Shampoo-Conditioner	3.7979	569
ALTERNA Haircare	ALTERNA Haircare Caviar Repair RX Instant Recovery Conditioner	Shampoo-Conditioner	4.5916	191
Bumble and bumble	Bumble and bumble Prêt-à-Powder	Shampoo-Conditioner	4.0229	962
Briogeo	"Briogeo Don’t Despair, Repair!™ Deep Conditioning Mask"	Shampoo-Conditioner	3.9663	741
Bumble and bumble	Bumble and bumble Super Rich Conditioner	Shampoo-Conditioner	4.278	277
Bumble and bumble	Bumble and bumble Hairdresser’s Invisible Oil Shampoo	Shampoo-Conditioner	3.9563	252
Living Proof	Living Proof Restore Conditioner	Shampoo-Conditioner	4.2522	230
Living Proof	Living Proof Restore Shampoo	Shampoo-Conditioner	4.1987	302
Living Proof	Living Proof Perfect Hair Day Conditioner	Shampoo-Conditioner	3.811	255
ALTERNA Haircare	ALTERNA Haircare Caviar Repair RX Instant Recovery Shampoo	Shampoo-Conditioner	4.4481	154
Living Proof	Living Proof Restore Perfecting Spray	Shampoo-Conditioner	4.4859	250
Bumble and bumble	Bumble and bumble Gentle Shampoo	Shampoo-Conditioner	4.2708	277
Drybar	Drybar Blonde Ale Brightening Shampoo	Shampoo-Conditioner	4.4207	145
Bumble and bumble	Bumble and bumble Thickening Conditioner	Shampoo-Conditioner	3.7345	275
Christophe Robin	Christophe Robin Volumizing Rose Trio	Shampoo-Conditioner	5	1
Living Proof	Living Proof Full Shampoo	Shampoo-Conditioner	4.1614	570
amika	amika Nourishing Mask	Shampoo-Conditioner	4.3714	175
Living Proof	Living Proof No Frizz Shampoo	Shampoo-Conditioner	4.1128	709
Living Proof	Living Proof No Frizz Conditioner	Shampoo-Conditioner	4.207	517
Elizabeth and James	Elizabeth and James Nirvana Rose Dry Shampoo	Shampoo-Conditioner	5	4
DevaCurl	DevaCurl One Condition	Shampoo-Conditioner	4.3487	196
Bumble and bumble	Bumble and bumble A Tint of Brown Hair Powder	Shampoo-Conditioner	3.0129	387
Living Proof	Living Proof Perfect Hair Day® Night Cap Overnight Perfector	Shampoo-Conditioner	4.0701	542
Drybar	Drybar Blonde Ale Brightening Conditioner	Shampoo-Conditioner	3.8919	37
Living Proof	Living Proof Restore Mask Treatment	Shampoo-Conditioner	3.9437	462
Elizabeth and James	Elizabeth and James Nirvana Bourbon Dry Shampoo	Shampoo-Conditioner	5	4
Living Proof	Living Proof Full Conditioner	Shampoo-Conditioner	4.3308	266
Bumble and bumble	Bumble and bumble Creme de Coco Shampoo	Shampoo-Conditioner	4.2058	243
amika	amika Bust Your Brass Cool Blonde Shampoo	Shampoo-Conditioner	5	2
Briogeo	Briogeo Rosarco Milk™ Reparative Leave-In Conditioning Spray	Shampoo-Conditioner	4.3217	287
Moroccanoil	Moroccanoil Dry Shampoo Light Tones	Shampoo-Conditioner	4.3	30
Verb	Verb Volume Shampoo	Shampoo-Conditioner	4.5217	46
Moroccanoil	Moroccanoil Dry Shampoo Dark Tones	Shampoo-Conditioner	4.1385	65
Bumble and bumble	Bumble and bumble Creme de Coco Conditioner	Shampoo-Conditioner	3.9439	196
Bumble and bumble	Bumble and bumble Color Minded Shampoo	Shampoo-Conditioner	4.016	125
Verb	Verb Hydrating Shampoo	Shampoo-Conditioner	4.1407	200
Verb	Verb Hydrating Conditioner	Shampoo-Conditioner	4.2364	110
Bumble and bumble	Bumble and bumble Sunday Shampoo	Shampoo-Conditioner	4.7578	223
Living Proof	Living Proof Perfect Hair Day Dry Shampoo	Shampoo-Conditioner	4.0374	214
Christophe Robin	Christophe Robin Cleansing Mask With Lemon	Shampoo-Conditioner	4.0938	32
DevaCurl	DevaCurl One Condition™ Decadence	Shampoo-Conditioner	4.122	41
IGK	IGK Mistress Hydrating Hair Balm	Shampoo-Conditioner	4.3014	74
Bumble and bumble	Bumble and bumble Bb. Curl (Care) Conditioner	Shampoo-Conditioner	4.2561	82
Briogeo	Briogeo Blossom & Bloom™ Ginseng + Biotin Volumizing Shampoo	Shampoo-Conditioner	4.1517	178
Briogeo	Briogeo Blossom & Bloom™ Ginseng + Biotin Volumizing Conditioner	Shampoo-Conditioner	4.2826	138
Bumble and bumble	Bumble and bumble Color Minded Conditioner	Shampoo-Conditioner	3.913	69
Drybar	Drybar Prep Rally Prime & Prep Detangler	Shampoo-Conditioner	3.9687	96
Jack Black	Jack Black Performance Remedy™ Turbo Wash™  Energizing Cleanser for Hair & Body	Shampoo-Conditioner	4.7753	89
Bumble and bumble	Bumble and bumble Seaweed Shampoo	Shampoo-Conditioner	4.2093	172
amika	amika Bust Your Brass Cool Blonde Conditioner	Shampoo-Conditioner	5	1
Ouai	Ouai SMOOTH Shampoo	Shampoo-Conditioner	3.4884	43
Ouai	Ouai REPAIR Conditioner	Shampoo-Conditioner	4.15	60
Verb	Verb Volume Conditioner	Shampoo-Conditioner	4.625	24
DevaCurl	DevaCurl No-Poo®	Shampoo-Conditioner	4.1636	220
Ouai	Ouai REPAIR Shampoo	Shampoo-Conditioner	3.7778	54
tarte	tarte Hair Goals Dry Shampoo	Shampoo-Conditioner	3.7	20
Drybar	Drybar Sake Bomb Conditioner	Shampoo-Conditioner	4.3241	145
Briogeo	Briogeo Scalp Revival Charcoal + Biotin Dry Shampoo	Shampoo-Conditioner	4.1905	21
Moroccanoil	Moroccanoil Conditioner	Shampoo-Conditioner	4.2308	13
Bumble and bumble	Bumble and bumble Surf Foam Wash Shampoo	Shampoo-Conditioner	3.5203	271
IGK	IGK Jet Lag Invisible Dry Shampoo	Shampoo-Conditioner	3.875	8
Ouai	Ouai SMOOTH Conditioner	Shampoo-Conditioner	3.7778	36
Briogeo	"Briogeo Be Gentle, Be Kind™ Avocado + Quinoa CoñWash"	Shampoo-Conditioner	4.1448	145
Drybar	Drybar Sake Bomb Shampoo	Shampoo-Conditioner	3.7458	177
Bumble and bumble	Bumble and bumble Soft Black Hair Powder	Shampoo-Conditioner	2.8333	120
Bumble and bumble	Bumble and bumble Surf Creme Rinse Conditioner	Shampoo-Conditioner	3.7263	95
Drybar	Drybar Detox Dry Shampoo	Shampoo-Conditioner	3.9099	111
Christophe Robin	Christophe Robin Purifying Shampoo with Jujube Bark Extract	Shampoo-Conditioner	4.2083	24
Gloss Moderne	Gloss Moderne High-Gloss Masque	Shampoo-Conditioner	4.2917	48
IGK	IGK Hot Girls Hydrating Conditioner	Shampoo-Conditioner	4.6	21
Jack Black	"Jack Black All-Over Wash For Face, Hair & Body"	Shampoo-Conditioner	4.7034	118
BVLGARI	BVLGARI Eau Parfumée Au Thé Blanc Shampoo And Shower Gel	Shampoo-Conditioner	4.7143	14
Ouai	Ouai CLEAN Shampoo	Shampoo-Conditioner	4	23
Bumble and bumble	Bumble and bumble White Hair Powder	Shampoo-Conditioner	4.0581	86
Ouai	Ouai Curl Shampoo	Shampoo-Conditioner	4.2	5
DevaCurl	DevaCurl Buildup Buster Micellar Water Cleansing Serum	Shampoo-Conditioner	3.431	58
Bumble and bumble	Bumble and bumble A Bit Blondish Hair Powder	Shampoo-Conditioner	2.8762	202
Rita Hazan	Rita Hazan True Color Shampoo	Shampoo-Conditioner	3.8571	42
Christophe Robin	Christophe Robin Volumizing Conditioner With Rose Extracts	Shampoo-Conditioner	3.92	25
Bumble and bumble	Bumble and bumble Mending Conditioner	Shampoo-Conditioner	4.1707	41
Ouai	Ouai Curl Conditioner	Shampoo-Conditioner	4.5	6
Bumble and bumble	Bumble and bumble Seaweed Conditioner	Shampoo-Conditioner	3.3854	96
Briogeo	Briogeo Curl Charisma™ Rice Amino + Avocado LeaveñIn Defining Crème	Shampoo-Conditioner	4.188	250
Rita Hazan	Rita Hazan Weekly Remedy Treatment For Deep Hydration & Superior Shine	Shampoo-Conditioner	4.1143	71
Moroccanoil	Moroccanoil Shampoo	Shampoo-Conditioner	3.8421	19
DevaCurl	DevaCurl Low Poo® Delight	Shampoo-Conditioner	4.2069	29
Living Proof	Living Proof No Frizz Leave-In Conditioner	Shampoo-Conditioner	3.978	273
Rita Hazan	Rita Hazan True Color Conditioner	Shampoo-Conditioner	4.0526	19
Bumble and bumble	Bumble and bumble Mending Shampoo	Shampoo-Conditioner	4.0172	58
Bumble and bumble	Bumble and bumble Full Potential Hair Preserving Shampoo	Shampoo-Conditioner	3.5968	62
Bumble and bumble	Bumble and bumble Bb. Curl (Care) Shampoo	Shampoo-Conditioner	3	34
Ouai	Ouai VOLUME Shampoo	Shampoo-Conditioner	3.875	40
Drybar	Drybar Mudslide Nourishing Hair Mask	Shampoo-Conditioner	3.8354	79
Madison Reed	Madison Reed Nourishing Color Enhancing Conditioner	Shampoo-Conditioner	5	1
DevaCurl	DevaCurl One Condition Delight	Shampoo-Conditioner	3.8824	17
Madison Reed	Madison Reed Nourishing Color Enhancing Shampoo	Shampoo-Conditioner	4.6667	6
Phyto	Phyto Phyto 9 Ultra-Dry Hair Nourishing Day Cream With 9 Plants	Shampoo-Conditioner	4.3808	365
Moroccanoil	Moroccanoil Moisture Repair Shampoo	Shampoo-Conditioner	4.4167	12
DevaCurl	DevaCurl B'LEAVE-IN™ Miracle Curl Plumper	Shampoo-Conditioner	3.8103	58
IGK	IGK Hot Girls Hydrating Shampoo	Shampoo-Conditioner	4.2353	17
IGK	IGK 1995 2-in-1 Shampoo & Texturizer	Shampoo-Conditioner	4	2
Bumble and bumble	Bumble and bumble Hairdresser's Invisible Oil Cleansing Oil-Crème Duo	Shampoo-Conditioner	4.3556	92
Moroccanoil	Moroccanoil Moisture Repair Conditioner	Shampoo-Conditioner	3.625	8
Bumble and bumble	Bumble and bumble Full Potential Hair Preserving Conditioner	Shampoo-Conditioner	3.7333	30
Verb	Verb Dry Shampoo	Shampoo-Conditioner	3.6705	88
amika	amika treat(ment) me	Shampoo-Conditioner	4.5	2
Bumble and bumble	Bumble and bumble Straight Conditioner	Shampoo-Conditioner	3.9608	51
Iles Formula	Iles Formula Haute Performance Conditioner	Shampoo-Conditioner	4.5185	27
Bumble and bumble	Bumble and bumble Mending Masque	Shampoo-Conditioner	4.2241	58
Verb	Verb Leave-In Mist	Shampoo-Conditioner	3.7989	174
Christophe Robin	Christophe Robin Regenerating Shampoo with Prickly Pear Oil	Shampoo-Conditioner	4.1	10
Earth’s Nectar	Earth’s Nectar Nourish	Shampoo-Conditioner	4	40
ALTERNA Haircare	ALTERNA Haircare Moisture Intense Oil Crème Deep Conditioner	Shampoo-Conditioner	3.7632	38
Vernon Francois	Vernon Francois RE~VAMP™ Conditioner	Shampoo-Conditioner	4.8889	9
Bumble and bumble	Bumble and bumble Straight Shampoo	Shampoo-Conditioner	4.1389	72
Drybar	Drybar Bay Breeze Hydrating Shots	Shampoo-Conditioner	3.7725	233
Briogeo	"Briogeo Be Gentle, Be Kind™ Green Tea Clarifying Shampoo"	Shampoo-Conditioner	4.2626	99
Briogeo	Briogeo Curl Charisma™ Rice Amino + Shea Curl Defining Conditioner	Shampoo-Conditioner	4.1754	114
Briogeo	Briogeo Curl Charisma Rice Amino Shampoo	Shampoo-Conditioner	4.4043	94
DevaCurl	DevaCurl No-Poo® Decadence	Shampoo-Conditioner	4.1818	33
Living Proof	Living Proof Curl Leave-In Conditioner	Shampoo-Conditioner	4.2143	42
Christophe Robin	Christophe Robin Antioxidant Conditioner With 4 Oils And Blueberry	Shampoo-Conditioner	4.1667	6
Briogeo	Briogeo Rosarco™ Repair Shampoo	Shampoo-Conditioner	4.156	141
Verb	Verb Hydrating Mask	Shampoo-Conditioner	4.4353	85
Ouai	Ouai VOLUME Conditioner	Shampoo-Conditioner	4	21
Moroccanoil	Moroccanoil Fragrance Originale Collection	Shampoo-Conditioner	0	0
ALTERNA Haircare	ALTERNA Haircare Bamboo Abundant Volume Shampoo	Shampoo-Conditioner	4.0816	196
Bumble and bumble	Bumble and bumble Quenching Conditioner	Shampoo-Conditioner	3.907	43
Elizabeth and James	Elizabeth and James Nirvana Black Dry Shampoo	Shampoo-Conditioner	4.2826	46
Briogeo	Briogeo Rosarco Oil™	Shampoo-Conditioner	4.2414	58
ALTERNA Haircare	ALTERNA Haircare CAVIAR Anti-Aging® Replenishing Moisture Milk	Shampoo-Conditioner	4.1807	83
Bumble and bumble	Bumble and bumble Quenching Shampoo	Shampoo-Conditioner	3.8529	34
Phyto	Phyto Phyto 7 Dry Hair Hydrating Day Cream With 7 Plants	Shampoo-Conditioner	4.428	264
philosophy	philosophy Amazing Grace Dry Shampoo	Shampoo-Conditioner	3.25	8
